Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
20833,1,32131,7,45,1,32134.6,32138.2,3.65037,
20834,1,32132.1,8,45,1,32143.2,32145.7,11.0431,
20835,1,32132.4,9,45,1,32137.5,32137.7,5.07391,
20836,0,32136.8,8,45,1,32142.2,32152.9,5.37755,
20837,1,32140.2,6,46,1,32148,32148.1,7.80955,
20838,1,32140.4,7,46,1,32148.7,32150.3,8.24792,
20839,1,32141.9,8,46,1,32144.7,32147.8,2.87451,
20840,1,32147.9,7,46,1,32156,32167.5,8.07955,
20841,1,32149.3,6,46,1,32162.1,32164,12.8246,
20842,1,32149.8,7,46,1,32151.5,32151.7,1.73802,
20843,0,32150.6,7,47,1,32158.2,32166.4,7.67231,
20844,1,32154.9,6,47,1,32156.6,32164.8,1.61913,
20845,1,32156.4,7,47,1,32161.9,32165.6,5.56345,
20846,1,32158,7,47,1,32163.1,32176.1,5.00322,
20847,0,32158.1,8,47,1,32165.1,32165.5,7.01512,
20848,0,32158.3,9,47,1,32163.8,32172.4,5.46946,
20849,0,32159.9,10,47,1,32161.4,32165.7,1.51569,
20850,0,32160,11,48,1,32167.1,32167.2,7.07573,
20851,1,32161.1,12,48,1,32164.3,32166,3.20208,
20852,0,32162,13,48,1,32179.3,32195.8,17.2894,
20853,1,32165,12,48,1,32168.3,32183.6,3.27035,
20854,1,32166.2,9,48,1,32169,32183.5,2.86497,
20855,1,32167.4,8,48,1,32167.9,32168.9,0.530917,
20856,1,32167.9,8,48,1,32176.3,32193,8.38707,
20857,0,32170.6,8,49,1,32171.9,32206.4,1.28554,
20858,1,32174.9,7,49,1,32175.7,32204.4,0.802504,
20859,1,32176.8,7,49,1,32180.9,32181.4,4.09616,
20860,1,32176.9,8,49,1,32198.3,32202.2,21.4185,
20861,0,32176.9,9,49,1,32178.1,32178.2,1.2205,
20862,1,32183.7,6,50,1,32185,32195.8,1.26627,
20863,0,32185.6,7,50,1,32191.9,32193.7,6.31266,
20864,1,32186.1,8,50,1,32195.1,32197.2,9.00602,
20865,1,32186.4,9,50,1,32205.4,32213.4,19.0709,
20866,1,32188.1,10,50,1,32191.1,32193.4,2.93711,
20867,1,32189.8,11,50,1,32207.3,32212.6,17.5231,
20868,1,32192.2,12,51,1,32194.2,32206.7,1.94904,
20869,1,32192.6,13,51,1,32194,32198.2,1.39588,
20870,1,32193.4,12,51,1,32194.2,32204.4,0.830729,
20871,0,32193.4,13,51,1,32201.4,32206.3,7.97653,
20872,1,32193.8,13,51,1,32195.3,32196.6,1.45622,
20873,1,32195.3,14,51,1,32216.8,32221.6,21.4185,
20874,1,32196.6,13,51,1,32197.2,32207,0.59383,
20875,1,32198.8,11,51,1,32211.4,32217.3,12.63,
20876,1,32201,12,52,1,32203.1,32211,2.11415,
20877,1,32201.8,13,52,1,32213.7,32225,11.8242,
20878,1,32202,14,52,1,32202.8,32211.5,0.781077,
20879,0,32204.1,14,52,1,32208,32221.9,3.89435,
20880,1,32205.7,13,52,1,32206.7,32214.7,1.01189,
20881,1,32206.4,13,52,1,32209.4,32230.8,3.03794,
20882,1,32206.7,12,52,1,32207.7,32215,1.04956,
20883,1,32207.8,12,52,1,32214.8,32224.4,7.03475,
20884,1,32208.8,13,52,1,32226.9,32229.9,18.158,
20885,1,32209.4,14,52,1,32219.3,32223.1,9.89485,
20886,1,32209.7,15,52,1,32215,32216.8,5.32235,
20887,1,32211.1,15,53,1,32211.2,32211.6,0.126806,
20888,1,32213.2,13,53,1,32217.1,32217.1,3.88181,
20889,1,32213.3,14,53,1,32220.4,32221,7.08085,
20890,0,32215.8,12,53,1,32215.9,32222.9,0.109236,
20891,0,32216.2,13,53,1,32217.1,32225.1,0.914449,
20892,1,32216.2,14,53,1,32217.3,32219.8,1.18105,
20893,1,32217.4,12,53,1,32240.2,32246.3,22.8367,
20894,1,32219.4,13,53,1,32219.5,32239.8,0.0832423,
20895,1,32220.7,13,54,1,32225.3,32250.9,4.57404,
20896,1,32221.3,13,54,1,32224,32228.1,2.76923,
20897,1,32221.7,13,54,1,32231.9,32234.8,10.1934,
20898,1,32223,12,54,1,32225.6,32261.9,2.54201,
20899,0,32223.5,12,54,1,32230.4,32230.4,6.8832,
20900,1,32226.1,10,54,1,32257.3,32262.3,31.2038,
20901,1,32228.1,10,54,1,32230.3,32233.4,2.21904,
20902,0,32228.5,11,54,1,32230.3,32230.7,1.80475,
20903,0,32230.5,10,55,1,32240.4,32243.6,9.86793,
20904,1,32232.6,9,55,1,32235.8,32237.8,3.20208,
20905,1,32232.9,10,55,1,32236.3,32240.6,3.37291,
20906,1,32233.3,11,55,1,32236.4,32237.7,3.13954,
20907,0,32240.1,7,56,1,32242.1,32256.9,2.04581,
20908,1,32240.7,7,56,1,32240.9,32246.8,0.193434,
20909,1,32241.2,8,56,1,32245.3,32249.4,4.10914,
20910,1,32241.2,9,56,1,32252.3,32264.1,11.0796,
20911,1,32242.3,10,56,1,32243.5,32244.7,1.20546,
20912,0,32242.9,11,56,1,32243.2,32244.4,0.308199,
20913,1,32244.3,11,56,1,32249.7,32260,5.39827,
20914,1,32245.6,10,56,1,32245.8,32253.9,0.297928,
20915,1,32246.1,11,56,1,32248.9,32249.8,2.75955,
20916,1,32247.7,10,56,1,32248.1,32250.6,0.38781,
20917,1,32248,11,56,1,32248.2,32250.3,0.230835,
20918,1,32248.6,12,56,1,32249.6,32258.5,0.938264,
20919,1,32250.3,11,57,1,32257.3,32264.7,7.08085,
20920,1,32251.4,9,57,1,32255.7,32258.9,4.35659,
20921,1,32254.5,9,57,1,32266.9,32277.4,12.4366,
20922,1,32258.8,8,57,1,32259.1,32260,0.271371,
20923,0,32259.3,8,57,1,32262.6,32274.5,3.35059,
20924,0,32259.4,9,57,1,32264.7,32273.2,5.31271,
20925,1,32259.9,10,57,1,32263.1,32266.5,3.13954,
20926,1,32260.4,9,58,1,32271,32276.2,10.5855,
20927,1,32266.2,6,58,1,32274.3,32278,8.1302,
20928,0,32267.9,6,58,1,32280.2,32283.3,12.2445,
20929,1,32269.1,7,58,1,32276.4,32277.3,7.30523,
20930,0,32270.2,8,59,1,32273.5,32291.9,3.27232,
20931,1,32271.2,9,59,1,32274.1,32280.4,2.89405,
20932,0,32271.6,10,59,1,32272.4,32274,0.857982,
20933,1,32272.2,11,59,1,32280.6,32284.5,8.43804,
20934,1,32276.7,8,59,1,32293.9,32304.5,17.2173,
20935,1,32278.1,6,59,1,32282.1,32302.4,4.03572,
20936,0,32280.9,6,60,1,32284.3,32299.1,3.30983,
20937,0,32282.5,7,60,1,32297.4,32297.8,14.8939,
20938,0,32285,6,60,1,32288.9,32291.1,3.92931,
20939,1,32286,7,60,1,32299.1,32307.8,13.124,
20940,0,32286.1,8,60,1,32314.8,32320.6,28.7437,
20941,1,32286.5,9,60,1,32288.4,32289.2,1.86554,
20942,0,32287.5,10,60,1,32288.3,32298.2,0.747262,
20943,1,32288.7,11,60,1,32289.5,32294,0.823616,
20944,1,32289.7,11,60,1,32298,32299,8.34019,
20945,1,32295.2,9,61,1,32317.5,32324.9,22.2171,
20946,1,32298.4,8,61,1,32301.1,32301.4,2.71207,
20947,1,32299.7,7,61,1,32304.2,32311.1,4.53408,
20948,0,32301.7,7,62,1,32302.4,32320,0.675535,
20949,0,32303.1,7,62,1,32316.5,32321.4,13.3962,
20950,1,32303.8,8,62,1,32304.1,32306.6,0.257264,
20951,1,32306,8,62,1,32308.6,32311.4,2.55072,
20952,1,32306.1,9,62,1,32329.3,32329.9,23.2703,
20953,1,32309.8,8,62,1,32323.6,32328.2,13.8146,
20954,1,32311.3,8,63,1,32313.6,32316.8,2.38684,
20955,0,32311.7,8,63,1,32313.8,32325.4,2.0952,
20956,1,32313.1,9,63,1,32314,32315.8,0.858472,
20957,1,32314,10,63,1,32318.8,32321.7,4.75114,
20958,1,32315.7,11,63,1,32321.6,32322,5.85804,
20959,1,32316.4,11,63,1,32319.6,32320,3.13954,
20960,0,32316.6,12,63,1,32318.5,32331.6,1.84088,
20961,1,32316.8,12,63,1,32317.8,32356.9,0.988796,
20962,1,32321,10,64,1,32324.1,32327.6,3.09902,
20963,1,32323.3,8,64,1,32338.1,32344.8,14.8,
20964,1,32324,9,64,1,32330.7,32343.7,6.71552,
20965,1,32326.1,8,64,1,32326.2,32327.2,0.00659718,
20966,0,32326.5,9,64,1,32332.8,32338.4,6.2952,
20967,0,32327.3,9,64,1,32327.9,32335.3,0.571768,
20968,1,32327.5,10,64,1,32328.3,32333.3,0.815276,
20969,1,32330.3,8,65,1,32338.9,32352.2,8.65162,
20970,0,32330.6,9,65,1,32334.1,32345.1,3.51585,
20971,1,32333,9,65,1,32334.5,32338.9,1.56152,
20972,1,32333.2,10,65,1,32342.2,32349,8.94801,
20973,1,32333.7,10,65,1,32336.6,32350.3,2.88476,
20974,1,32334.5,11,65,1,32334.5,32343.2,0.0120962,
20975,1,32337.4,11,65,1,32349.6,32368.3,12.2224,
20976,1,32339.2,10,65,1,32343.2,32345.5,3.93726,
20977,1,32341.3,11,66,1,32352.3,32354.9,10.9739,
20978,1,32341.3,12,66,1,32359,32365.8,17.7041,
20979,1,32343.5,12,66,1,32346.6,32347.2,3.07117,
20980,1,32343.7,12,66,1,32348.2,32364.1,4.46027,
20981,0,32345.3,11,66,1,32350.3,32354.7,5.03946,
20982,1,32346.2,11,66,1,32349.1,32354.3,2.9472,
20983,1,32346.6,12,66,1,32356.3,32363.1,9.70005,
20984,1,32348.5,12,66,1,32349.5,32354.7,0.946034,
20985,0,32351.3,11,67,1,32357.9,32358.6,6.58167,
20986,1,32352.5,11,67,1,32378.3,32387.2,25.8371,
20987,1,32352.8,12,67,1,32366.2,32367.3,13.4456,
20988,1,32354,13,67,1,32357.5,32359.5,3.47301,
20989,1,32355.5,10,67,1,32378.3,32379.7,22.8367,
20990,1,32357.7,10,67,1,32359.3,32365.8,1.66083,
20991,1,32358.3,11,67,1,32362.6,32363.3,4.33006,
20992,1,32360.7,10,68,1,32361.5,32380.3,0.823616,
20993,1,32362.2,11,68,1,32378.2,32394.1,16.0178,
20994,1,32367.4,6,68,1,32369.4,32372.6,1.98416,
20995,1,32368.4,6,68,1,32373.6,32376.5,5.20627,
20996,1,32373.1,6,69,1,32373.3,32375.1,0.210089,
20997,1,32374.4,7,69,1,32388.6,32394.3,14.2288,
20998,0,32374.7,8,69,1,32375.1,32411.6,0.417086,
20999,1,32379.7,7,69,1,32381.4,32383.6,1.7614,
21000,1,32379.8,7,69,1,32380.1,32384,0.311223,
21001,1,32380.1,8,70,1,32384.5,32401.4,4.47242,
21002,1,32380.5,8,70,1,32382.3,32389.1,1.7614,
21003,1,32381.4,9,70,1,32392.3,32393.8,10.9393,
21004,1,32382.5,10,70,1,32390.6,32393.1,8.1302,
21005,1,32385.6,9,70,1,32412.2,32415,26.6238,
21006,1,32386,10,70,1,32390,32397.6,3.98764,
21007,1,32386.5,11,70,1,32389.9,32398.8,3.4083,
21008,0,32388.2,11,70,1,32394.9,32401.2,6.70904,
21009,1,32389.2,11,70,1,32395.6,32398.7,6.40856,
21010,1,32390.3,12,71,1,32395.1,32398.5,4.82862,
21011,0,32391.2,13,71,1,32392.5,32404.6,1.30144,
21012,1,32391.4,14,71,1,32395,32408.5,3.59147,
21013,0,32394,13,71,1,32397.9,32434.4,3.90702,
21014,1,32394.5,12,71,1,32404.9,32413.8,10.3501,
21015,1,32396.5,13,71,1,32401,32407,4.52265,
21016,1,32398.1,13,71,1,32398.5,32399.9,0.429083,
21017,1,32401.4,8,72,1,32403.1,32404.6,1.66956,
21018,1,32402.5,9,72,1,32404.1,32405.9,1.58414,
21019,1,32402.6,10,72,1,32424.6,32424.7,22.014,
21020,1,32405.4,9,72,1,32405.6,32405.6,0.243757,
21021,1,32410.9,6,73,1,32424.6,32424.9,13.6995,
21022,1,32413.3,6,73,1,32418.3,32428,5.04395,
21023,1,32415.1,5,73,1,32419.3,32419.4,4.24447,
21024,1,32418.5,6,73,1,32422,32422.1,3.50582,
21025,1,32418.9,7,73,1,32420.8,32425.5,1.85722,
21026,1,32420.3,7,74,1,32422.2,32424.2,1.88055,
21027,1,32420.4,8,74,1,32420.6,32422.8,0.210089,
21028,0,32420.8,9,74,1,32431.7,32431.8,10.9105,
21029,0,32421.4,10,74,1,32427.9,32443,6.51271,
21030,1,32421.5,11,74,1,32425.2,32432,3.74613,
21031,1,32423.3,10,74,1,32440.3,32440.5,17.042,
21032,1,32426.1,7,74,1,32434.6,32436.8,8.55908,
21033,1,32426.2,8,74,1,32431.3,32439.6,5.16584,
21034,0,32427.4,9,74,1,32453.2,32456.8,25.7629,
21035,1,32429.7,9,74,1,32431.2,32441.3,1.46286,
21036,0,32431.4,10,75,1,32445.1,32451.5,13.6413,
21037,1,32435.1,8,75,1,32436.8,32463.3,1.75465,
21038,1,32435.2,9,75,1,32436.8,32446.3,1.66083,
21039,0,32436.2,10,75,1,32438.8,32442.4,2.56452,
21040,1,32437.1,10,75,1,32440.5,32442.4,3.39534,
21041,1,32438.1,11,75,1,32455.6,32457.3,17.5231,
21042,1,32439.7,11,75,1,32444.1,32444.7,4.40963,
21043,1,32439.7,12,75,1,32451.1,32454.5,11.4353,
21044,0,32442.4,10,76,1,32452.6,32456.4,10.2472,
21045,1,32442.8,10,76,1,32443.3,32450.4,0.448067,
21046,1,32444.2,10,76,1,32446.4,32448.7,2.15878,
21047,1,32444.3,11,76,1,32461.7,32466.5,17.4238,
21048,1,32444.9,11,76,1,32445.4,32448.9,0.511698,
21049,1,32447.7,11,76,1,32449.8,32481.5,2.0563,
21050,1,32447.9,12,76,1,32468.2,32474.9,20.297,
21051,1,32448.2,13,76,1,32451.6,32459,3.4083,
21052,0,32448.4,14,76,1,32462.5,32469.1,14.1397,
21053,1,32449.2,13,76,1,32457,32468.7,7.79194,
21054,1,32449.4,14,76,1,32450,32451.2,0.690388,
21055,1,32449.4,15,76,1,32463.2,32465.9,13.8146,
21056,1,32449.5,16,76,1,32456.7,32458.7,7.19388,
21057,1,32450.3,17,77,1,32459.6,32465.1,9.27375,
21058,1,32451.5,16,77,1,32452.8,32457.3,1.35051,
21059,1,32455,15,77,1,32456.1,32457.8,1.05793,
21060,1,32455.2,16,77,1,32459.9,32466.4,4.73825,
21061,1,32456.1,17,77,1,32459.8,32460.1,3.76741,
21062,1,32456.1,18,77,1,32477.4,32483.9,21.2545,
21063,1,32457.2,17,77,1,32466,32476.6,8.77195,
21064,1,32457.7,16,77,1,32460.1,32462.7,2.42096,
21065,0,32459,15,77,1,32482.7,32487,23.7468,
21066,1,32459.4,15,77,1,32475.1,32479.4,15.7823,
21067,1,32459.9,16,77,1,32465.1,32479.9,5.16584,
21068,1,32462.2,16,78,1,32471.6,32475.8,9.40898,
21069,1,32462.9,16,78,1,32463,32467.1,0.120207,
21070,1,32464.5,16,78,1,32471.3,32476.9,6.77339,
21071,1,32465.4,16,78,1,32479.5,32481.5,14.0904,
21072,1,32466.6,14,78,1,32471,32476.7,4.36894,
21073,0,32468.1,14,78,1,32479,32481.1,10.9105,
21074,1,32468.9,14,78,1,32471,32480.3,2.16772,
21075,1,32471.1,14,79,1,32478,32499.7,6.81471,
21076,1,32472.3,15,79,1,32477.6,32482.1,5.29401,
21077,0,32472.5,16,79,1,32486.7,32493.5,14.1934,
21078,0,32472.9,17,79,1,32481.1,32492.6,8.18541,
21079,1,32473.9,18,79,1,32483.3,32490.4,9.40898,
21080,1,32474.1,19,79,1,32478.2,32481.9,4.07158,
21081,1,32475.1,19,79,1,32483.5,32512,8.41393,
21082,1,32476.2,19,79,1,32481.6,32487,5.4443,
21083,1,32476.6,20,79,1,32476.7,32477.2,0.133319,
21084,1,32477.8,17,79,1,32478.2,32479.5,0.416309,
21085,1,32478.2,18,79,1,32514.8,32520.8,36.5943,
21086,1,32480.4,15,80,1,32491.5,32494.9,11.0431,
21087,1,32482.5,11,80,1,32497.7,32508.7,15.1928,
21088,1,32484.5,11,80,1,32484.8,32488.4,0.297928,
21089,0,32485.8,12,80,1,32498.9,32505.4,13.1311,
21090,1,32493.2,8,81,1,32512,32517.7,18.78,
21091,1,32496,7,81,1,32502,32504.5,6.04551,
21092,0,32496.7,8,81,1,32501.4,32504.7,4.66038,
21093,1,32498.2,9,81,1,32503.6,32511.7,5.41256,
21094,1,32499.8,9,81,1,32500.9,32503.2,1.14339,
21095,1,32501,10,82,1,32502.4,32520.3,1.36581,
21096,1,32502.8,11,82,1,32507.4,32509.7,4.63701,
21097,1,32503.9,11,82,1,32511.3,32534.3,7.39012,
21098,1,32504.6,11,82,1,32505.3,32509.8,0.704679,
21099,1,32505.5,10,82,1,32508.1,32508.5,2.65609,
21100,1,32505.6,11,82,1,32527.2,32528.4,21.5955,
21101,1,32506.2,12,82,1,32507.6,32512.4,1.44102,
21102,1,32508.9,11,82,1,32511.8,32512.8,2.9472,
21103,1,32509.7,12,82,1,32511.5,32529.4,1.82108,
21104,1,32509.7,13,82,1,32516.9,32527.8,7.19388,
21105,1,32510,12,82,1,32517.8,32529,7.83368,
21106,1,32512,12,83,1,32512.9,32514.5,0.946034,
21107,1,32512,13,83,1,32513.5,32528.2,1.53697,
21108,1,32512.6,12,83,1,32519.7,32522.5,7.1185,
21109,1,32519.5,10,83,1,32524.1,32528.4,4.60057,
21110,1,32520,11,84,1,32525.6,32532.6,5.54781,
21111,1,32521.8,10,84,1,32532.1,32532.6,10.3501,
21112,1,32525.2,10,84,1,32532.5,32541.7,7.30523,
21113,1,32526,11,84,1,32526.4,32528.6,0.36946,
21114,0,32529.3,6,84,1,32529.9,32531.3,0.580311,
21115,1,32529.4,6,84,1,32534,32534.5,4.57404,
21116,1,32531.2,7,85,1,32538.4,32543.8,7.21272,
21117,0,32537.7,3,85,1,32539.1,32561,1.37761,
21118,0,32538.8,4,85,1,32539.1,32543.2,0.293908,
21119,1,32541.5,5,86,1,32554.2,32556.1,12.7304,
21120,0,32542,5,86,1,32550.7,32550.8,8.73515,
21121,1,32546.5,4,86,1,32549.3,32560.2,2.73038,
21122,1,32548.4,5,86,1,32552.7,32555.7,4.30039,
21123,0,32548.6,6,86,1,32578.6,32579.8,30.0841,
21124,1,32552.5,6,87,1,32555.6,32558,3.13012,
21125,1,32552.6,7,87,1,32564.1,32566.3,11.5128,
21126,1,32555.6,8,87,1,32562.1,32562.5,6.53483,
21127,0,32556,8,87,1,32562,32573.3,5.97515,
21128,1,32562,5,88,1,32563.3,32567,1.28184,
21129,1,32567.6,3,88,1,32567.7,32602.1,0.108774,
21130,0,32567.8,4,88,1,32573.6,32588.9,5.78488,
21131,1,32568.2,5,88,1,32571.3,32572,3.03794,
21132,1,32568.7,6,88,1,32579.2,32582.5,10.518,
21133,1,32571.7,7,89,1,32572.2,32576.1,0.482936,
21134,1,32572.4,7,89,1,32578.9,32580.9,6.49454,
21135,1,32572.9,8,89,1,32577.2,32577.7,4.3154,
21136,0,32575.2,8,89,1,32576.2,32586.4,1.00276,
21137,0,32576.8,8,89,1,32583.8,32587.6,6.91893,
21138,1,32576.9,9,89,1,32577.9,32579,1.04956,
21139,0,32578,9,89,1,32586.8,32588.8,8.81064,
21140,0,32578,10,89,1,32590.8,32594.7,12.7516,
21141,1,32583.4,7,90,1,32587.8,32597.7,4.43697,
21142,0,32585.6,8,90,1,32587.7,32604.3,2.07527,
21143,1,32586.6,8,90,1,32586.6,32594.3,0.0254171,
21144,1,32586.7,9,90,1,32586.8,32593.3,0.090145,
21145,1,32587.8,9,90,1,32595.6,32597.1,7.80955,
21146,1,32588.5,10,90,1,32588.7,32591.1,0.204586,
21147,1,32588.6,11,90,1,32596.5,32603,7.92684,
21148,1,32589.4,10,90,1,32590,32601,0.586673,
21149,1,32589.8,11,90,1,32612,32613,22.2171,
21150,1,32590.2,12,91,1,32593.4,32603.6,3.2119,
21151,1,32590.9,13,91,1,32591.3,32598.1,0.38781,
21152,1,32591.2,13,91,1,32594.7,32601.5,3.51604,
21153,0,32591.6,14,91,1,32593.1,32602.7,1.43142,
21154,1,32593.2,15,91,1,32598.4,32600.8,5.22132,
21155,0,32595,13,91,1,32599.2,32607.2,4.16013,
21156,0,32595.4,14,91,1,32603.6,32604,8.13854,
21157,0,32596.6,15,91,1,32601.1,32607.8,4.41602,
21158,1,32596.7,16,91,1,32605.3,32605.5,8.53913,
21159,1,32597.8,15,91,1,32600.5,32601.2,2.66555,
21160,0,32598.6,15,91,1,32601.9,32615.7,3.32093,
21161,1,32600.6,16,92,1,32602,32604.4,1.41796,
21162,1,32603.8,9,92,1,32607.6,32615.4,3.82585,
21163,1,32604.8,7,92,1,32615.7,32616.7,10.8645,
21164,1,32607,7,92,1,32607.2,32611.6,0.138655,
21165,1,32609.5,6,92,1,32611.5,32613.9,1.97486,
21166,0,32611,7,93,1,32614.1,32618.4,3.17283,
21167,1,32612.2,7,93,1,32615.9,32620.9,3.65929,
21168,1,32614.1,6,93,1,32619.6,32621.9,5.47465,
21169,1,32615.2,7,93,1,32617.8,32619,2.57237,
21170,1,32616.5,6,93,1,32618.1,32620,1.65183,
21171,1,32619.9,4,93,1,32622.8,32630.8,2.92728,
21172,0,32620.4,4,94,1,32625,32628.1,4.61934,
21173,1,32622.7,3,94,1,32624.5,32626.9,1.7942,
21174,0,32623.4,4,94,1,32629.8,32641.2,6.48058,
21175,0,32623.5,5,94,1,32630.6,32638.5,7.15643,
21176,1,32623.7,6,94,1,32626.7,32627.5,3.00776,
21177,1,32625.6,7,94,1,32631.8,32639.4,6.228,
21178,1,32625.7,8,94,1,32628,32637.7,2.34783,
21179,1,32626.7,9,94,1,32632.3,32638,5.62321,
21180,0,32627,9,94,1,32631.3,32634.8,4.31953,
21181,0,32628.5,8,94,1,32641.9,32650.7,13.3962,
21182,1,32630.8,9,95,1,32636.6,32648,5.80688,
21183,0,32632.3,9,95,1,32640.9,32654.2,8.61813,
21184,1,32633.7,10,95,1,32634,32655.9,0.311223,
21185,1,32633.8,11,95,1,32634.8,32635,0.960358,
21186,1,32634.1,12,95,1,32642.8,32645.5,8.69982,
21187,1,32634.4,13,95,1,32646.9,32650.6,12.5273,
21188,0,32634.8,14,95,1,32635.5,32637.7,0.699441,
21189,1,32635.5,13,95,1,32636.3,32642.8,0.830729,
21190,0,32636.5,14,95,1,32640.5,32641.1,3.99694,
21191,1,32642.3,8,96,1,32642.9,32649.2,0.586673,
21192,1,32642.4,9,96,1,32657.7,32664.7,15.3558,
21193,1,32642.6,10,96,1,32643.5,32645.3,0.858472,
21194,1,32642.6,11,96,1,32642.9,32652.4,0.277841,
21195,1,32642.9,11,96,1,32657.5,32657.6,14.5974,
21196,1,32644.8,12,96,1,32658.5,32664.1,13.6995,
21197,0,32644.9,13,96,1,32648.5,32656.3,3.59438,
21198,1,32645.5,13,96,1,32662.7,32673.2,17.2173,
21199,1,32646.1,13,96,1,32653.5,32655.4,7.32814,
21200,1,32647.2,14,96,1,32654.7,32661.8,7.53015,
21201,0,32648.1,14,96,1,32651.1,32654.2,2.92368,
21202,1,32649.6,14,96,1,32660.6,32665.8,11.0101,
21203,1,32651.2,13,97,1,32652.4,32657.8,1.26627,
21204,1,32651.7,14,97,1,32680.1,32680.1,28.3225,
21205,1,32653.8,14,97,1,32660.4,32669.3,6.66088,
21206,0,32658.3,8,97,1,32659.5,32670,1.22862,
21207,1,32661.2,9,98,1,32662.7,32669.6,1.4258,
21208,1,32661.9,9,98,1,32663.5,32665.9,1.59164,
21209,0,32663.3,10,98,1,32675.2,32687.5,11.8973,
21210,0,32664.5,10,98,1,32670.2,32672.4,5.68755,
21211,1,32667.6,8,98,1,32667.9,32671.7,0.230835,
21212,1,32668.1,9,98,1,32669,32669.3,0.895812,
21213,1,32668.2,10,98,1,32668.7,32672.7,0.463738,
21214,1,32668.8,11,98,1,32672.5,32684.4,3.73446,
21215,1,32669.2,12,98,1,32670.3,32680.8,1.1126,
21216,1,32673.1,6,99,1,32681.8,32692,8.74863,
21217,1,32675,6,99,1,32689.5,32698.3,14.5297,
21218,1,32677.8,7,99,1,32683.6,32685.2,5.84423,
21219,1,32678,8,99,1,32682.9,32686.7,4.89694,
21220,1,32679.5,9,99,1,32680.5,32688.1,0.974956,
21221,0,32681.7,8,100,1,32681.8,32687.7,0.137526,
21222,1,32683.2,9,100,1,32692.6,32703.5,9.35839,
21223,1,32683.4,10,100,1,32688.2,32711.9,4.7919,
21224,1,32685.7,9,100,1,32686.9,32694.6,1.23571,
21225,0,32685.9,10,100,1,32693.1,32696.3,7.253,
21226,1,32686.6,11,100,1,32705.5,32711.3,18.9243,
21227,1,32686.7,12,100,1,32691.5,32691.8,4.77675,
21228,1,32686.9,12,100,1,32703.4,32709.8,16.5483,
21229,1,32691.3,10,101,1,32691.8,32693.5,0.476105,
21230,1,32692,10,101,1,32697.3,32698.8,5.32235,
21231,1,32696.1,8,101,1,32697.3,32698.2,1.13455,
21232,1,32696.8,8,101,1,32697,32701.2,0.180873,
21233,1,32698,9,101,1,32712.7,32716.6,14.67,
21234,1,32701.3,6,102,1,32710.1,32716.5,8.81784,
21235,1,32702.6,7,102,1,32725.8,32732.3,23.2703,
21236,1,32702.7,8,102,1,32703.5,32713.7,0.802504,
21237,1,32704.2,8,102,1,32713.3,32718.4,9.13722,
21238,0,32704.3,9,102,1,32711.7,32714.5,7.3656,
21239,0,32706.6,10,102,1,32707.4,32718.3,0.755135,
21240,1,32707.8,11,102,1,32725.5,32745,17.7041,
21241,1,32709.3,12,102,1,32710.2,32730.1,0.843305,
21242,1,32710.8,12,103,1,32713,32718.2,2.26492,
21243,1,32712.4,11,103,1,32722.6,32723.8,10.1934,
21244,1,32719.4,5,103,1,32721.7,32734.6,2.2831,
21245,1,32720.8,6,104,1,32723.9,32724.4,3.11924,
21246,0,32721.6,7,104,1,32726.9,32729.9,5.31271,
21247,1,32722.7,8,104,1,32728.4,32728.7,5.62321,
21248,1,32722.7,9,104,1,32727.5,32739.9,4.73825,
21249,1,32726,8,104,1,32734.6,32757.4,8.58393,
21250,1,32732,6,105,1,32737.6,32745,5.6704,
21251,0,32733.4,6,105,1,32735.8,32745.8,2.3781,
21252,1,32733.5,7,105,1,32735.7,32762.1,2.18426,
21253,0,32734.4,8,105,1,32736.7,32740.3,2.27874,
21254,1,32735.7,8,105,1,32743.6,32743.8,7.96727,
21255,1,32736.2,9,105,1,32736.3,32737.1,0.126806,
21256,1,32736.3,10,105,1,32740.8,32748,4.47242,
21257,1,32737.8,10,105,1,32739.9,32743.1,2.1323,
21258,0,32738.1,11,105,1,32746.9,32757.7,8.78481,
21259,1,32744.6,8,106,1,32747.4,32747.9,2.84328,
21260,1,32744.7,9,106,1,32749.4,32758.7,4.75114,
21261,0,32746.3,7,106,1,32756.1,32763.5,9.81081,
21262,1,32746.3,8,106,1,32750.6,32750.6,4.30039,
21263,1,32749.8,7,106,1,32759.2,32763.8,9.38438,
21264,0,32750.2,8,107,1,32769.8,32794,19.6547,
21265,1,32753.6,8,107,1,32776.9,32780,23.2703,
21266,1,32754.5,9,107,1,32770.5,32775.7,15.9424,
21267,1,32759.2,7,107,1,32781.6,32785.8,22.4271,
21268,1,32759.5,8,107,1,32765.8,32782.1,6.24266,
21269,1,32760.7,9,108,1,32762.7,32765.3,1.99314,
21270,1,32761.4,10,108,1,32767,32768.4,5.62321,
21271,1,32761.5,11,108,1,32763.9,32766.1,2.38684,
21272,1,32761.5,12,108,1,32769.4,32770.1,7.90636,
21273,1,32761.7,13,108,1,32762.6,32765.5,0.938264,
21274,1,32761.8,14,108,1,32767.5,32777.4,5.73156,
21275,1,32769.7,8,108,1,32777.5,32786.9,7.80955,
